"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code","zone_id"
"de:01058:13513","","Breiholz Schulberg",,"54.207684000000","9.524236000000",0,,0,"","3030-3031"
"de:01058:22725","","Eckernförde Landratsamt",,"54.476185000000","9.833842000000",0,,0,"","3400-3401"
"de:01058:72243","","Osterrönfeld Kreuzung Bokelholm",,"54.291345000000","9.696243000000",0,,0,"","3000-3008"
"de:01058:80830","","Schacht-Audorf Gorch-Fock-Straße",,"54.314171000000","9.722275000000",0,,0,"","3000-3011"
"de:01058:27550","","Fockbek Dorfplatz",,"54.304292000000","9.601420000000",0,,0,"","3000-3005"
"de:01058:76768","","Rendsburg Seemühlen",,"54.309384000000","9.617360000000",0,,0,"","3000-3001"
"de:01058:27492","","Flintbek Hasselbusch",,"54.245797000000","10.069519000000",0,,0,"","3210-3213"
"de:01058:27508","","Flintbek Amselring",,"54.247851000000","10.073137000000",0,,0,"","3210-3213"
"de:01058:72714","","Owschlag Bergstraße",,"54.395362000000","9.585062000000",0,,0,"","3160-3162"
"de:01058:11776","","Bordesholm Wildhofstraße",,"54.176923000000","10.010553000000",0,,0,"","3310-3312"
"de:01058:12799","","Brammer Gartenstraße",,"54.195059000000","9.757898000000",0,,0,"","3020-3021"
"de:01058:23700","","Ellerdorf Nortorfer Straße 2",,"54.183059000000","9.840833000000",0,,0,"","3420-3425"
"de:01058:42796","","Hoffeld(b Bordesholm) Das Schloss",,"54.175750000000","9.997872000000",0,,0,"","3310-3315"
"de:01058:51569","","Krogaspe Dohrkamp",,"54.132583000000","9.924456000000",0,,0,"","3420-3428"
"de:01058:51571","","Krogaspe Kindergarten",,"54.132170000000","9.931439000000",0,,0,"","3420-3428"
"de:01058:64721","","Negenharrie Ortsmitte",,"54.143730000000","10.075518000000",0,,0,"","3370-3316"
"de:01058:83333","","Schönbek Ortsmitte",,"54.163389000000","9.975194000000",0,,0,"","3410-3413"
"de:01058:83634","","Schülp(b Nortorf) Torfwerk",,"54.162945000000","9.910305000000",0,,0,"","3420-3432"
"de:01058:96502","","Wattenbek Pommernweg",,"54.169782000000","10.054918000000",0,,0,"","3310-3319"
"de:01058:71072","","Oldenbüttel-Bokhorst Süd",,"54.153955000000","9.434025000000",0,,0,"","3090-3095"
"de:01058:71463","","Osdorf Krusendorfer Straße",,"54.443082000000","10.018645000000",0,,0,"","3340-3347"
"de:01058:43529","","Holtsee Lehmsiek",,"54.418577000000","9.825681000000",0,,0,"","3340-3343"
"de:01058:8174","","Bendorf(Holst) Oersdorf Ort",,"54.079172000000","9.370730000000",0,,0,"","3090-3092"
"de:01058:17130","","Bünsdorf Steinrade",,"54.361545000000","9.775967000000",0,,0,"","3480-3481"
"de:01058:16752","","Büdelsdorf Brandheide",,"54.322437000000","9.692959000000",0,,0,"","3000-3004"
"de:01058:96411","","Wasbek Rothenhörn",,"54.069512000000","9.894873000000",0,,0,"","3490-3494"
"de:01058:86961","","Steenfeld Liesbüttel",,"54.130962000000","9.392832000000",0,,0,"","3090-3096"
"de:01058:8052","","Beldorf Bahnhof",,"54.124633000000","9.355742000000",0,,0,"","3090-3091"
"de:01058:90748","","Thumby Mitte",,"54.585545000000","9.910381000000",0,,0,"","3250-3252"
"de:01058:28614","","Friedrichsholm Hauptstraße",,"54.303766000000","9.427516000000",0,,0,"","3050-3054"
"de:01058:28610","","Friedrichsholm Knüll",,"54.297158000000","9.430333000000",0,,0,"","3050-3054"
"de:01058:11932","","Borgstedt Schule",,"54.334725000000","9.711082000000",0,,0,"","3000-3003"
"de:01058:72821","","Padenstedt Zum Barnahe",,"54.050813000000","9.952089000000",0,,0,"","3495-3493"
"de:01058:92068","","Tüttendorf Kattendiek",,"54.376993000000","9.982298000000",0,,0,"","3225-3227"
"de:01058:43553","","Holzbunge Feuerwehr",,"54.378128000000","9.703919000000",0,,0,"","3070-3073"
"de:01058:27502","","Flintbek Rosenberg",,"54.238557000000","10.065459000000",0,,0,"","3210-3213"
"de:01058:27488","","Flintbek Eiderkamp",,"54.241051000000","10.057695000000",0,,0,"","3210-3213"
"de:01058:98292","","Westensee Dorfstraße",,"54.275093000000","9.897628000000",0,,0,"","3320-3325"
"de:01058:728","","Achterwehr Ziegelweg",,"54.318134000000","9.974254000000",0,,0,"","3220-3221"
"de:01058:32732","","Groß Vollstedt Bokeler Weg",,"54.232676000000","9.863895000000",0,,0,"","3420-3427"
"de:01058:24403","","Emkendorf Kleinvollstedt/Süd",,"54.239885000000","9.832525000000",0,,0,"","3320-3322"
"de:01058:78170","","Rodenbek-Hohenhude An den Döllen",,"54.286295000000","9.998545000000",0,,0,"","3210-3215"
"de:01058:11804","","Borgdorf-Seedorf Eichberg",,"54.178999000000","9.899365000000",0,,0,"","3420-3422"
"de:01058:90881","","Timmaspe Schule",,"54.143564000000","9.890162000000",0,,0,"","3420-3433"
"de:01058:82768","","Schwedeneck Gut Hohenhain",,"54.476531000000","10.099894000000",0,,0,"","3340-3349"
"de:01058:22695","","Eckernförde Domsland B 203",,"54.447875000000","9.828664000000",0,,0,"","3400-3401"
"de:01059:17877","","Christiansholm Nord",,"54.320706000000","9.401863000000",0,,0,"","3050-3052"
"de:01058:51567","","Krogaspe Am Aalbek",,"54.121172000000","9.943647000000",0,,0,"","3420-3428"
"de:01058:68824","","Nortorf(b Neumünster) Rathaus",,"54.170712000000","9.854867000000",0,,0,"","3420-3431"
"de:01058:16760","","Büdelsdorf Heinrich-Heine-Schule",,"54.318195000000","9.666171000000",0,,0,"","3000-3004"
"de:01058:82780","","Schwedeneck-Krusendorf Kirche",,"54.467450000000","10.051167000000",0,,0,"","3340-3349"
"de:01058:75636","","Rammsee Friedhof Osterfeld",,"54.281336000000","10.068861000000",0,,0,"","3110-3112"
"de:01058:22719","","Eckernförde Johann-Hinrich-Fehrs-Weg",,"54.477669000000","9.830673000000",0,,0,"","3400-3401"
"de:01058:68822","","Nortorf(b Neumünster) Lohkamp",,"54.167415000000","9.858460000000",0,,0,"","3420-3431"
"de:01058:82776","","Schwedeneck-Dänisch-Nienhof Lindenweg",,"54.479540000000","10.112717000000",0,,0,"","3340-3349"
"de:01058:82783","","Schwedeneck-Sprenge Dänischenhagener Straße",,"54.454547000000","10.120513000000",0,,0,"","3340-3349"
"de:01058:23699","","Ellerdorf Nortorfer Straße 59",,"54.199014000000","9.829345000000",0,,0,"","3420-3425"
"de:01058:27551","","Fockbek Einkaufszentrum",,"54.305097000000","9.586271000000",0,,0,"","3000-3005"
"de:01058:27228","","Kosel Schoolbek",,"54.491693000000","9.728489000000",0,,0,"","3460-3464"
"de:01058:2371","","Altenholz-Stift Rote Kate",,"54.392395000000","10.135565000000",0,,0,"","3140-3132"
"de:01058:83834","","Seefeld(b Hanerau-Hademarschen) Hauptstraße",,"54.101710000000","9.492098000000",0,,0,"","3190-3194"
"de:01058:16772","","Büdelsdorf Rondo",,"54.309942000000","9.663442000000",0,,0,"","3000-3004"
"de:01058:61768","","Mielkendorf Schule",,"54.284329000000","10.037183000000",0,,0,"","3110-3111"
"de:01058:63338","","Mörel Ost",,"54.114271000000","9.745178000000",0,,0,"","3290-3295"
"de:01004:66247","","Neumünster Alte Schanze",,"54.138387000000","10.008681000000",0,,0,"","3500-3502"
"de:01004:66248","","Neumünster-Einfeld Bahnhof",,"54.129613000000","9.996748000000",0,,0,"","3500-3502"
"de:01004:66249","","Neumünster Gymnasium Einfeld",,"54.128464000000","9.986730000000",0,,0,"","3500-3502"
"de:01004:66041","","Neumünster Berufsschule",,"54.073110000000","9.966666000000",0,,0,"","3500-3502"
"de:01004:66069","","Neumünster Fabrik",,"54.060792000000","10.010856000000",0,,0,"","3500-3502"
"de:01004:66107","","Neumünster Holstenhallen",,"54.092224000000","9.974541000000",0,,0,"","3500-3502"
"de:01004:66131","","Neumünster Krankenhaus",,"54.065206000000","9.990316000000",0,,0,"","3500-3502"
"de:01004:66203","","Neumünster SVN Kundenzentrum",,"54.074618000000","9.983521000000",0,,0,"","3500-3502"
"de:01004:66038","","Neumünster Baumschulenweg",,"54.070311000000","9.956868000000",0,,0,"","3500-3502"
"de:01004:66171","","Neumünster Reiterhof",,"54.106350000000","9.967012000000",0,,0,"","3500-3502"
"de:01004:66170","","Neumünster Rathaus",,"54.070524000000","9.987654000000",0,,0,"","3500-3502"
"de:01004:66189","","Neumünster Sachsenring",,"54.066876000000","9.998069000000",0,,0,"","3500-3502"
"de:01004:66211","","Neumünster Teich Brücke",,"54.072819000000","9.985979000000",0,,0,"","3500-3502"
"de:01004:66244","","Neumünster ZOB/Bahnhof",,"54.075075000000","9.980276000000",0,,0,"","3500-3502"
"de:01004:66182","","Stover Rungestraße",,"54.101014000000","9.968219000000",0,,0,"","3500-3502"
"de:01004:66253","","Neumünster-Gadeland Kummerfelder Straße",,"54.052829000000","10.020916000000",0,,0,"","3500-3502"
"de:01004:66252","","Neumünster-Gadeland Kirche",,"54.048887000000","10.024092000000",0,,0,"","3500-3502"
"de:01004:66078","","Neumünster Freesencenter",,"54.069943000000","9.939788000000",0,,0,"","3500-3502"
"de:01004:88379","","Stover BAB-Brücke",,"54.114179000000","9.951308000000",0,,0,"","3500-3502"
"de:01004:66172","","Neumünster Rendsburger Straße",,"54.086424000000","9.977664000000",0,,0,"","3500-3502"
"de:01002:48970","","Kiel An der Schanze",,"54.392128000000","10.176243000000",0,,0,"","4000-4001"
"de:01002:49007","","Kiel Dehnckestraße",,"54.327641000000","10.104898000000",0,,0,"","4000-4001"
"de:01002:49010","","Kiel Diesterwegstraße",,"54.303605000000","10.112677000000",0,,0,"","4000-4001"
"de:01002:49264","","Kiel Gedenkort am Russee",,"54.299820000000","10.085026000000",0,,0,"","4000-4001"
"de:01002:49227","","Kiel Schleusenstraße",,"54.360723000000","10.129744000000",0,,0,"","4000-4001"
"de:01002:49035","","Kiel Falckensteiner Straße",,"54.391645000000","10.179741000000",0,,0,"","4000-4001"
"de:01002:49047","","Kiel Gablenzstraße (Hörnbad)",,"54.309770000000","10.134767000000",0,,0,"","4000-4001"
"de:01002:49068","","Kiel Hanssenstraße",,"54.349598000000","10.132347000000",0,,0,"","4000-4001"
"de:01002:49069","","Kiel Hardenbergstraße",,"54.341812000000","10.133480000000",0,,0,"","4000-4001"
"de:01002:48993","","Kiel Brahmsweg",,"54.396195000000","10.160967000000",0,,0,"","4000-4001"
"de:01002:49124","","Kiel Kleinflintbeker Weg",,"54.274277000000","10.105365000000",0,,0,"","4000-4001"
"de:01002:48960","","Kiel Am Dorfplatz",,"54.274735000000","10.109409000000",0,,0,"","4000-4001"
"de:01002:49294","","Kiel Goldregenholz",,"54.278982000000","10.113769000000",0,,0,"","4000-4001"
"de:01002:48959","","Kiel Am Biberbach",,"54.281283000000","10.116920000000",0,,0,"","4000-4001"
"de:01002:49324","","Kiel Meimersdorf Schule",,"54.282790000000","10.120503000000",0,,0,"","4000-4001"
"de:01002:49326","","Kiel Bustorfer Weg",,"54.282351000000","10.126315000000",0,,0,"","4000-4001"
"de:01002:49057","","Kiel Grot Steenbusch",,"54.283336000000","10.131456000000",0,,0,"","4000-4001"
"de:01057:58637","","Lütjenburg Schulzentrum",,"54.294159000000","10.576023000000",0,,0,"","5450-5456"
"de:01057:58634","","Lütjenburg Markt",,"54.292705000000","10.590131000000",0,,0,"","5450-5456"
"de:01057:58638","","Lütjenburg Schönberger Straße",,"54.293890000000","10.582053000000",0,,0,"","5450-5456"
"de:01057:58640","","Lütjenburg ZOB",,"54.292405000000","10.593936000000",0,,0,"","5450-5456"
"de:01057:10713","","Blekendorf-Kaköhl B 202",,"54.281468000000","10.675537000000",0,,0,"","5460-5461"
"de:01057:43124","","Hohwacht Schmiedendorf",,"54.290199000000","10.608491000000",0,,0,"","5450-5454"
"de:01057:84099","","Selent Dorfplatz",,"54.290071000000","10.429278000000",0,,0,"","5430-5433"
"de:01057:84101","","Selent Wehdenweg",,"54.291035000000","10.421960000000",0,,0,"","5430-5433"
"de:01057:30564","","Giekau Seekrug",,"54.293271000000","10.515631000000",0,,0,"","5450-5452"
"de:01057:75853","","Rastorf-Wildenhorst B 202",,"54.279757000000","10.322617000000",0,,0,"","5330-5335"
"de:01057:49985","","Klamp Winterfeld(Klamp)",,"54.297216000000","10.551239000000",0,,0,"","5450-5455"
"de:01057:59656","","Martensrade-Wittenberger Passau B202",,"54.290535000000","10.383335000000",0,,0,"","5330-5334"
"de:01057:58635","","Lütjenburg Panker Straße",,"54.295502000000","10.587409000000",0,,0,"","5450-5456"
"de:01055:1452","","Ahrensbök Triftstraße",,"54.002717000000","10.577035000000",0,,0,"","5780-5781"
"de:01055:90206","","Techau Dorfstraße",,"53.971431000000","10.702821000000",0,,0,"","5850-5851"
"de:01055:88068","","Stockelsdorf-Arfrade Abzw.",,"53.917897000000","10.622276000000",0,,0,"","5790-5791"
"de:01055:88071","","Stockelsdorf-Arfrade West",,"53.914338000000","10.607658000000",0,,0,"","5790-5791"
"de:01055:6109","","Bad Schwartau Leibniz-Gymnasium",,"53.912787000000","10.693841000000",0,,0,"","5515-5516"
"de:01055:6099","","Bad Schwartau Cleverbrücker Straße",,"53.907538000000","10.691520000000",0,,0,"","5515-5516"
"de:01055:6101","","Bad Schwartau Eutiner Ring",,"53.919114000000","10.695010000000",0,,0,"","5515-5516"
"de:01055:6113","","Bad Schwartau Mittelstraße",,"53.920119000000","10.684655000000",0,,0,"","5515-5516"
"de:01055:88046","","Stockelsdorf Bargerhof",,"53.913368000000","10.630342000000",0,,0,"","5790-5791"
"de:01055:12367","","Bosau-Bichel Ort",,"54.082845000000","10.440845000000",0,,0,"","5685-5687"
"de:01055:12368","","Bosau-Bichel Abzweig Löja",,"54.081649000000","10.445795000000",0,,0,"","5685-5687"
"de:01055:1434","","Ahrensbök Dakendorfer Gründen",,"53.946545000000","10.576041000000",0,,0,"","5785-5786"
"de:01055:12360","","Bosau Fährhaus",,"54.091820000000","10.428399000000",0,,0,"","5685-5686"
"de:01055:89822","","Süsel-Bujendorf Neustädter Straße",,"54.085074000000","10.716259000000",0,,0,"","5760-5761"
"de:01055:1457","","Ahrensbök-Cashagen Mitte",,"53.948378000000","10.564093000000",0,,0,"","5785-5786"
"de:01055:1433","","Ahrensbök Cashagener Mühle",,"53.951898000000","10.543698000000",0,,0,"","5785-5786"
"de:01055:88073","","Stockelsdorf-Curau Lübecker Landstraße",,"53.950298000000","10.623618000000",0,,0,"","5790-5791"
"de:01055:88072","","Stockelsdorf-Curau Dorfstraße",,"53.948768000000","10.618793000000",0,,0,"","5790-5791"
"de:01055:88051","","Stockelsdorf Curaufelde",,"53.947031000000","10.626401000000",0,,0,"","5790-5791"
"de:01055:1459","","Ahrensbök-Dakendorf",,"53.955043000000","10.592455000000",0,,0,"","5785-5786"
"de:01055:1460","","Ahrensbök-Dakendorf Abzw. Böbs",,"53.962398000000","10.607339000000",0,,0,"","5790-5791"
"de:01055:71063","","Oldenburg-Dannau",,"54.302789000000","10.849959000000",0,,0,"","5545-5547"
"de:01055:71062","","Oldenburg-Dannau Strandstraße",,"54.297814000000","10.863617000000",0,,0,"","5545-5547"
"de:01055:88074","","Stockelsdorf-Dissau Gastwirtschaft",,"53.941093000000","10.598475000000",0,,0,"","5790-5791"
"de:01055:88075","","Stockelsdorf-Dissau Mühle",,"53.933729000000","10.601019000000",0,,0,"","5790-5791"
"de:01055:88076","","Stockelsdorf-Dissau Post",,"53.938521000000","10.598087000000",0,,0,"","5790-5791"
"de:01055:1461","","Ahrensbök-Dunkelsdorf Dunkelsdorfer Weg",,"53.973733000000","10.591689000000",0,,0,"","5805-5806"
"de:01055:1462","","Ahrensbök-Dunkelsdorf Nord",,"53.979972000000","10.588877000000",0,,0,"","5805-5806"
"de:01055:89829","","Süsel-Ekelsdorf",,"54.058832000000","10.684582000000",0,,0,"","5910-5911"
"de:01055:26279","","Eutin Vahldiekstraße",,"54.129995000000","10.618638000000",0,,0,"","5500-5501"
"de:01055:26307","","Eutin Industriestraße",,"54.126319000000","10.627729000000",0,,0,"","5500-5501"
"de:01055:1475","","Ahrensbök-Holstendorf Haßberg",,"54.027769000000","10.596195000000",0,,0,"","5780-5781"
"de:01055:88077","","Stockelsdorf-Eckhorst Altes Ende",,"53.894211000000","10.603526000000",0,,0,"","5510-5511"
"de:01055:95832","","Wangels-Farve Hohenstein",,"54.288801000000","10.801311000000",0,,0,"","5555-5557"
"de:01055:95833","","Döhnsdorf Friederikenhof",,"54.298979000000","10.737270000000",0,,0,"","5555-5556"
"de:01055:1464","","Ahrensbök-Gießelrade",,"54.052976000000","10.599361000000",0,,0,"","5770-5771"
"de:01055:80970","","Scharbeutz-Gleschendorf Aublick",,"54.032637000000","10.662811000000",0,,0,"","5825-5826"
"de:01055:80971","","Scharbeutz-Gleschendorf Brink",,"54.028790000000","10.660696000000",0,,0,"","5825-5826"
"de:01055:80972","","Scharbeutz-Gleschendorf Drei Linden",,"54.026918000000","10.668148000000",0,,0,"","5825-5826"
"de:01055:1466","","Ahrensbök-Gnissau Dr. Goder",,"53.999403000000","10.492197000000",0,,0,"","5775-5776"
"de:01055:1467","","Ahrensbök-Gnissau Eiche",,"53.999288000000","10.482797000000",0,,0,"","5775-5776"
"de:01055:1469","","Gnissau Ottenbergkamp",,"54.002796000000","10.483731000000",0,,0,"","5775-5776"
"de:01055:1470","","Ahrensbök-Gnissau Segeberger Straße",,"53.997394000000","10.482597000000",0,,0,"","5775-5776"
"de:01055:75865","","Ratekau-Grammersdorf",,"53.948514000000","10.790106000000",0,,0,"","5850-5851"
"de:01055:1471","","Ahrensbök-Grebenhagen Süd",,"53.968446000000","10.568557000000",0,,0,"","5785-5786"
"de:01055:1438","","Ahrensbök Grebenhagener Gründen",,"53.956737000000","10.562021000000",0,,0,"","5785-5786"
"de:01055:90897","","Timmendorfer Strand Dorfstraße",,"53.987884000000","10.748024000000",0,,0,"","5810-5812"
"de:01055:65865","","Neuhof(Holst) bei Groß Timmendorf",,"53.988053000000","10.741868000000",0,,0,"","5810-5812"
"de:01055:80974","","Scharbeutz-Haffkrug Bahnhof",,"54.053536000000","10.743198000000",0,,0,"","5815-5817"
"de:01055:80979","","Scharbeutz-Haffkrug Waldweg",,"54.046751000000","10.750026000000",0,,0,"","5815-5817"
"de:01055:75866","","Ratekau-Häven",,"53.979206000000","10.830322000000",0,,0,"","5845-5846"
"de:01055:1468","","Ahrensbök-Gnissau Heckkaten",,"53.999145000000","10.503183000000",0,,0,"","5775-5776"
"de:01055:40234","","Heiligenhafen Liliencronstraße",,"54.366518000000","10.990281000000",0,,0,"","5915-5916"
"de:01055:90908","","Timmendorfer Strand-Hemmelsdorf Alte Landstraße",,"53.967514000000","10.767113000000",0,,0,"","5810-5813"
"de:01055:90909","","Timmendorfer Strand-Hemmelsdorf Nothweg",,"53.977398000000","10.772625000000",0,,0,"","5810-5813"
"de:01055:90910","","Timmendorfer Strand-Hemmelsdorf Seestraße",,"53.969062000000","10.770038000000",0,,0,"","5810-5813"
"de:01055:1440","","Ahrensbök Heuerstubben",,"54.013756000000","10.501245000000",0,,0,"","5775-5776"
"de:01055:1427","","Ahrensbök Abzw. Heuerstubben",,"54.002001000000","10.539379000000",0,,0,"","5775-5776"
"de:01055:84560","","Sierksdorf Hof Altona",,"54.072067000000","10.741274000000",0,,0,"","5755-5756"
"de:01055:12356","","Bosau-Wöbs Wöbser Straße",,"54.076753000000","10.464808000000",0,,0,"","5685-5688"
"de:01055:1473","","Ahrensbök-Hohenhorst",,"53.998646000000","10.518021000000",0,,0,"","5775-5776"
"de:01055:1477","","Ahrensbök-Holstendorf Ortsmitte",,"54.034831000000","10.601493000000",0,,0,"","5780-5781"
"de:01055:88079","","Stockelsdorf-Horsdorf",,"53.958626000000","10.671471000000",0,,0,"","5795-5796"
"de:01055:88057","","Stockelsdorf Horsdorfer Felde",,"53.952624000000","10.671886000000",0,,0,"","5795-5796"
"de:01055:12379","","Bosau-Hutzfeld Heinrich-Harms-Schule",,"54.089532000000","10.474287000000",0,,0,"","5680-5681"
"de:01055:12380","","Bosau-Hutzfeld Wischhofweg",,"54.086563000000","10.473195000000",0,,0,"","5680-5681"
"de:01055:89844","","Süsel-Kesdorf Ottendorfer Straße 1",,"54.064261000000","10.647242000000",0,,0,"","5765-5766"
"de:01055:88080","","Stockelsdorf-Klein Parin",,"53.940457000000","10.656712000000",0,,0,"","5790-5791"
"de:01055:71065","","Oldenburg-Klein Wessek",,"54.305338000000","10.831295000000",0,,0,"","5545-5547"
"de:01055:75867","","Ratekau-Kreuzkamp",,"53.935961000000","10.783186000000",0,,0,"","5850-5851"
"de:01055:88083","","Stockelsdorf-Krumbeck Fichtenstraße",,"53.915970000000","10.551743000000",0,,0,"","5790-5791"
"de:01055:88081","","Stockelsdorf-Krumbeck Alte Schule",,"53.921129000000","10.558041000000",0,,0,"","5790-5791"
"de:01055:54112","","Lebatz",,"53.979182000000","10.551637000000",0,,0,"","5785-5786"
"de:01055:55129","","Lensahn Brunskruger Weg",,"54.223234000000","10.884997000000",0,,0,"","5630-5631"
"de:01055:12383","","Bosau-Löja Ort",,"54.091536000000","10.446414000000",0,,0,"","5685-5689"
"de:01055:12363","","Bosau Löjaer Berg",,"54.097498000000","10.438780000000",0,,0,"","5685-5689"
"de:01055:71067","","Oldenburg-Lübbersdorf Kleinsthofsiedlung",,"54.263743000000","10.877514000000",0,,0,"","5545-5547"
"de:01055:57144","","Luschendorf Bergstraße",,"54.003852000000","10.723516000000",0,,0,"","5795-5797"
"de:01055:66583","","Neustadt in Holstein Berliner Platz",,"54.101591000000","10.823976000000",0,,0,"","5745-5746"
"de:01055:66585","","Neustadt in Holstein Danziger Straße",,"54.104706000000","10.826650000000",0,,0,"","5745-5746"
"de:01055:66587","","Neustadt in Holstein Gymnasium",,"54.095720000000","10.817613000000",0,,0,"","5745-5746"
"de:01055:66589","","Neustadt in Holstein Kirchhofsallee",,"54.108015000000","10.821276000000",0,,0,"","5745-5746"
"de:01055:66604","","Neustadt in Holstein Zuckerdamm",,"54.103619000000","10.801894000000",0,,0,"","5745-5746"
"de:01055:66593","","Neustadt in Holstein Markt",,"54.107204000000","10.814306000000",0,,0,"","5745-5746"
"de:01055:66596","","Neustadt in Holstein Postamt",,"54.105835000000","10.817469000000",0,,0,"","5745-5746"
"de:01055:66597","","Neustadt in Holstein Rettiner Weg",,"54.105496000000","10.820741000000",0,,0,"","5745-5746"
"de:01055:66600","","Neustadt in Holstein Sierksdorfer Straße",,"54.097244000000","10.791656000000",0,,0,"","5745-5746"
"de:01055:66603","","Neustadt in Holstein ZOB/Bahnhof",,"54.104462000000","10.807849000000",0,,0,"","5745-5746"
"de:01055:90911","","Timmendorfer Strand-Niendorf Apotheke",,"53.993142000000","10.825148000000",0,,0,"","5810-5811"
"de:01055:90913","","Timmendorfer Strand-Niendorf Forstweg",,"53.989853000000","10.806043000000",0,,0,"","5810-5812"
"de:01055:90915","","Timmendorfer Strand-Niendorf Hafen",,"53.992932000000","10.816466000000",0,,0,"","5810-5811"
"de:01055:90916","","Timmendorfer Strand-Niendorf Pamirstraße",,"53.990029000000","10.833623000000",0,,0,"","5810-5811"
"de:01055:90917","","Timmendorfer Strand-Niendorf Schwimmhalle",,"53.991879000000","10.832224000000",0,,0,"","5810-5811"
"de:01055:90918","","Timmendorfer Strand-Niendorf Siedlung",,"53.986738000000","10.833349000000",0,,0,"","5810-5811"
"de:01055:69726","","Obernwohlde Dorfplatz",,"53.925476000000","10.574222000000",0,,0,"","5790-5791"
"de:01055:69727","","Obernwohlde Krumbecker Straße",,"53.925116000000","10.568269000000",0,,0,"","5790-5791"
"de:01055:75869","","Ratekau-Offendorf",,"53.946273000000","10.771452000000",0,,0,"","5850-5851"
"de:01055:70706","","Oldenburg(Holstein) Alte Kiesgrube",,"54.288615000000","10.847915000000",0,,0,"","5545-5547"
"de:01055:70707","","Oldenburg(Holstein) Amtsgericht",,"54.292075000000","10.904479000000",0,,0,"","5545-5547"
"de:01055:70709","","Oldenburg(Holstein) Berufsschule",,"54.293562000000","10.899239000000",0,,0,"","5545-5547"
"de:01055:70711","","Oldenburg(Holstein) Friedhof",,"54.294239000000","10.874783000000",0,,0,"","5545-5547"
"de:01055:70722","","Oldenburg(Holstein) Wagrienschule",,"54.292160000000","10.880280000000",0,,0,"","5545-5547"
"de:01055:70724","","Oldenburg(Holstein) ZOB/Bahnhof",,"54.284375000000","10.881948000000",0,,0,"","5545-5547"
"de:01055:89847","","Süsel-Ottendorf Ort",,"54.074897000000","10.666263000000",0,,0,"","5765-5766"
"de:01055:89845","","Süsel-Ottendorf Alter Bahnhof",,"54.071061000000","10.664598000000",0,,0,"","5765-5766"
"de:01055:84564","","Sierksdorf-Oevelgönne An der Bundesstraße",,"54.091093000000","10.745569000000",0,,0,"","5750-5751"
"de:01055:84565","","Sierksdorf-Oevelgönne Hof",,"54.087659000000","10.745871000000",0,,0,"","5750-5751"
"de:01055:84566","","Sierksdorf-Oevelgönne Siedlung",,"54.078919000000","10.743548000000",0,,0,"","5750-5751"
"de:01055:72964","","Pansdorf Abzw. Luschendorf",,"53.991123000000","10.713838000000",0,,0,"","5795-5797"
"de:01055:72965","","Pansdorf Alte Gleschendorfer Straße",,"53.987111000000","10.697368000000",0,,0,"","5795-5797"
"de:01055:72967","","Pansdorf Eutiner Straße",,"53.982595000000","10.712694000000",0,,0,"","5795-5797"
"de:01055:72968","","Pansdorf Grund- und Hauptschule",,"53.984199000000","10.706308000000",0,,0,"","5795-5797"
"de:01055:72969","","Pansdorf Schulstraße",,"53.985425000000","10.705082000000",0,,0,"","5795-5797"
"de:01055:72970","","Pansdorf Stumpfe Ecke",,"53.989416000000","10.712189000000",0,,0,"","5795-5797"
"de:01055:6116","","Bad Schwartau Pariner Berg",,"53.943110000000","10.679566000000",0,,0,"","5515-5516"
"de:01055:88087","","Stockelsdorf-Pohnsdorf Umspannwerk",,"53.920674000000","10.639535000000",0,,0,"","5790-5791"
"de:01055:84562","","Sierksdorf Pohnsdorfermühle",,"54.086534000000","10.776570000000",0,,0,"","5755-5756"
"de:01055:80980","","Scharbeutz-Pönitz Ahrensböker Straße",,"54.044209000000","10.668749000000",0,,0,"","5830-5831"
"de:01055:75862","","Ratekau Preußenweg",,"53.943529000000","10.732959000000",0,,0,"","5850-5851"
"de:01055:75863","","Ratekau Waldweg",,"53.953470000000","10.730216000000",0,,0,"","5850-5851"
"de:01055:6119","","Bad Schwartau Rensefeld/Friedhof",,"53.922629000000","10.685307000000",0,,0,"","5515-5516"
"de:01055:76982","","Rettin Instenweg",,"54.098997000000","10.883034000000",0,,0,"","5745-5746"
"de:01055:76983","","Rettin Strandweg",,"54.099108000000","10.887673000000",0,,0,"","5745-5746"
"de:01055:76984","","Rettin Windberg",,"54.101985000000","10.869538000000",0,,0,"","5745-5746"
"de:01055:78285","","Roge An der Bundesstraße",,"54.094245000000","10.772774000000",0,,0,"","5750-5751"
"de:01055:80565","","Sarkwitz Dorfplatz",,"53.991868000000","10.664390000000",0,,0,"","5795-5797"
"de:01055:80566","","Sarkwitz Sportplatz",,"53.988698000000","10.673644000000",0,,0,"","5795-5797"
"de:01055:80961","","Scharbeutz Trelleborgstraße",,"54.031294000000","10.753205000000",0,,0,"","5815-5816"
"de:01055:80969","","Scharbeutz Wolfsschlucht",,"54.016435000000","10.765188000000",0,,0,"","5815-5816"
"de:01055:83654","","Schürsdorf Dorfstraße",,"54.013167000000","10.701954000000",0,,0,"","5820-5821"
"de:01055:84256","","Sereetz Hamburger Straße",,"53.921993000000","10.728175000000",0,,0,"","5520-5521"
"de:01055:84259","","Sereetz Schulstraße",,"53.922134000000","10.737052000000",0,,0,"","5520-5521"
